avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
1962.667684,41,187.9,453.5494221,41909,13875,15.8,0,"(40362.7, 42724.4]",43.3,41.6,44.7,"Wadena County, Minnesota",2.35,52.2,22.3,27.7,46.1,3.9,39.3,8.8,54.2,5.2,62.5,42.6,34.6,47.7,25.1,96.39508685,0.952104077,0.581437604,0.181699251,47.68200247,5.574778931
1962.667684,40,163,453.5494221,54183,18989,10.1,0,"(51046.4, 54545.6]",39,38.2,39.6,"Waseca County, Minnesota",2.43,56.8,12.6,48,34.7,4.8,35.2,15.4,63.4,4.6,77,61.2,52,31.6,15.5,93.69888866,2.783602432,0.760117425,0.79157056,56.88737201,6.458604248
1962.667684,347,152.1,453.5494221,84113,251597,6,584.2676979,"(61494.5, 125635]",38.9,37.8,40,"Washington County, Minnesota",2.67,57.2,13.6,28.9,,13.2,22,27.3,,4.8,85.7,72.3,65.1,21.2,9,87.00855394,3.840758909,5.16925447,0.758097864,59.14859455,5.104712042
1962.667684,28,159.7,453.5494221,48658,10952,10.4,0,"(48021.6, 51046.4]",39.6,38.1,41.2,"Watonwan County, Minnesota",2.45,55.4,24,40.1,,4.8,40,12.5,66.1,2.9,69.4,51.3,41.7,34.5,16,94.13786864,0.597068934,1.148905374,2.668717206,50.04494382,3.17533364
1962.667684,12,122.5,453.5494221,54536,6396,10.3,0,"(51046.4, 54545.6]",43.7,41.9,45.7,"Wilkin County, Minnesota",2.29,56,16.1,28.6,48.2,7,30.5,13.5,64.6,2,79.1,,49.2,30.4,12.7,96.70548575,0.321789764,0.229849831,0.030646644,51.9092219,7.810107198
1962.667684,98,166.8,453.5494221,49365,50885,15.8,19.65215682,"(48021.6, 51046.4]",33.9,33.8,33.9,"Winona County, Minnesota",2.46,45.1,4.4,24.2,,6.9,29.6,18.5,66,6.2,78.2,,51.5,26.7,11.8,94.12063343,1.431277215,2.554039014,0.445199461,49.48604993,4.802427113
1962.667684,174,165.2,453.5494221,76489,131311,6,0,"(61494.5, 125635]",35.6,35.3,36,"Wright County, Minnesota",2.82,60.5,16.1,26.8,,9.2,28.9,20.4,71.2,5.2,81.3,69.1,62.1,23.3,12.1,94.5637224,1.013279872,1.019496313,1.018719258,62.21363084,6.296560212
1962.667684,25,151.9,453.5494221,51028,9875,11.2,0,"(48021.6, 51046.4]",43,40.7,45.1,"Yellow Medicine County, Minnesota",2.33,58.8,15.8,37.9,,4.9,36.8,12.1,63.6,3.4,74.5,55.1,42,35,15.3,92.58818866,0.455806579,0.594530321,1.397146254,56.38703527,7.744282744
194,89,212.3,470,32327,31254,32.9,671.913995,"[22640, 34218.1]",40.7,38.2,44.1,"Adams County, Mississippi",2.5,37.8,16.7,44.7,36.3,2.3,35.9,11.1,41.4,11.3,46.8,33.3,27,46.4,29.2,40.20138216,55.52706464,0.23452891,3.117670972,35.79382487,3.939346569
201,87,187.8,441.3,35180,37388,21.8,80.23964909,"(34218.1, 37413.8]",39.9,37.4,42.2,"Alcorn County, Mississippi",2.49,50.8,19.2,34.1,,4.1,36.3,10.3,50.4,9,53.7,40.9,36,41.3,24.1,84.57622123,11.47136847,0.270639621,1.248693695,48.53437795,4.523580366
78,33,171.8,425.1,30668,12574,23.2,0,"[22640, 34218.1]",45.3,42.6,47.9,"Amite County, Mississippi",2.55,44.8,23.5,44.4,30.3,1.7,36.6,7.4,44,12.7,46.1,33.7,29,49.3,30.3,57.59345794,42.18068536,0.093457944,0,44.77432297,3.098591549
104,52,200.3,423,32521,19043,23.6,105.0254687,"[22640, 34218.1]",40.8,40.4,41,"Attala County, Mississippi",2.52,46.7,25.1,31.4,,4.7,31.4,9.2,44.8,12.6,53.6,38.4,30.9,47,27.1,55.53585398,42.7327249,0.166883963,0.354628422,42.8667293,6.091370558
38,22,208.7,355.2,30665,8182,25.6,855.5365436,"[22640, 34218.1]",39.8,40,39.7,"Benton County, Mississippi",2.83,47.4,16.8,55.3,27.7,0.1,38.1,5.6,44.5,17.1,56.3,42.1,37,39.8,18.3,60.99173554,36.34002361,0,1.428571429,50,0.41322314
173,87,241.9,476.3,29297,33322,34,0,"[22640, 34218.1]",34.7,32.4,36.8,"Bolivar County, Mississippi",2.6,31.1,12.9,26.3,,2.7,25,13.8,45.1,15.3,42.8,33.4,28.8,46.8,32.4,33.12427891,64.04165311,0.745495962,1.538325001,31.49733484,4.919773478
98,43,228.6,527.3,33141,14717,25,0,"[22640, 34218.1]",40.5,38.3,42.6,"Calhoun County, Mississippi",2.46,47.8,23.9,28.8,,5.5,34.2,6.3,48.1,10.1,50.6,34.1,29.1,46,25.8,68.31428765,26.98627358,0.040570694,2.542430185,45.06923337,5.766908213
57,28,191.7,401.5,38219,10243,17.9,0,"(37413.8, 40362.7]",44.6,43.4,47,"Carroll County, Mississippi",2.75,53.1,35.1,31.8,,5,37.3,7.8,43.7,11.9,53.6,39,33.5,45.3,28.4,64.828787,33.56548655,0.241826272,0,58.25663238,3.765060241
106,40,198.9,521.3,31616,17328,24.7,0,"[22640, 34218.1]",37.7,36,39.3,"Chickasaw County, Mississippi",2.63,43.4,24.5,30.1,41.3,4.1,37.3,7.4,48.6,12.2,54.1,37.2,31.6,45.2,24.9,54.75245817,43.40750963,0.379506641,0.36800644,44.69463294,7.273181705
38,18,151.2,339,34548,8299,24.2,0,"(34218.1, 37413.8]",42.8,41.8,44,"Choctaw County, Mississippi",2.49,46.8,15,19.7,55.8,9.4,33.4,8.3,43.9,14.2,50.6,36.7,28.6,46.8,28.8,67.76394542,31.07493416,0.155614077,0.083792195,44.50499546,4.786324786
43,18,175.9,432.6,26083,9150,42.6,0,"[22640, 34218.1]",32.7,30.7,33.6,"Claiborne County, Mississippi",2.74,26.2,9.9,33,54.8,2.3,29.8,8.5,32.3,17.5,37.9,26.6,23.5,52.9,36.7,13.6227224,84.86602358,0.921757771,0.182207931,25.50125313,5.663430421
100,41,191.4,466.5,34910,16006,22.4,0,"(34218.1, 37413.8]",41.3,40.4,42.6,"Clarke County, Mississippi",2.51,48.7,16.6,31.1,48,4.3,34.4,9.9,48.9,11.7,55.1,41.7,38.3,43.9,25.7,64.18530742,35.02628041,0.073340667,0.067228945,47.61023743,6.761177754
104,47,187.5,427.7,33939,20048,28.4,0,"[22640, 34218.1]",38.8,37.7,39.3,"Clay County, Mississippi",2.57,44.2,23.1,26.4,,0.9,32.9,12,47.7,16.2,52.9,40.2,33.4,44,27.4,40.50002466,58.23265447,0.586813945,0.059174516,43.20718409,3.726061615
120,70,266.7,460.1,28647,24620,35,0,"[22640, 34218.1]",33.5,31,35.2,"Coahoma County, Mississippi",2.62,31.4,16.3,23.6,57,3.1,27.6,12.6,46.2,20.3,42.7,31.9,27.8,49.9,34.6,22.61027956,75.89688762,0.566246931,0.134632137,29.76495727,6.156510786
169,65,194.9,513.2,35314,28773,26,0,"(34218.1, 37413.8]",38.1,36.1,39.5,"Copiah County, Mississippi",2.82,43.7,15.3,39,,2.8,31.5,10.2,45.4,14.3,48.7,37.6,32.6,42.3,27.5,46.04266796,51.28799142,0.452958058,1.320839528,46.62601626,4.448742747
107,48,205.1,461.3,31835,19543,26.5,51.1692166,"[22640, 34218.1]",37.6,36.5,38.7,"Covington County, Mississippi",2.76,44.7,21,36.5,41.7,0.8,36.8,8.6,43.9,13.7,50.5,37.9,33.5,44.7,28.6,62.79081711,35.85845617,0.179754507,0.097581018,45.0853781,6.243007384
646,281,193.9,428.8,58479,173323,10.1,115.3914945,"(54545.6, 61494.5]",36,34.8,37,"DeSoto County, Mississippi",2.8,52.3,18.1,27.7,46,8.1,29.9,15.7,64.3,7.6,72.7,59.6,53.5,25.1,12.5,71.44840022,23.86319149,1.328698706,1.023809806,53.63939343,4.636235598
378,152,209.2,526.5,36808,75944,26.4,65.83798588,"(34218.1, 37413.8]",31.9,31.1,32.8,"Forrest County, Mississippi",2.58,38.9,9.2,18.7,,7.8,28.2,15.3,54.1,13.1,56.5,45.2,38.3,35.7,22.4,59.84370698,36.59511978,0.886359762,0.831290073,38.54840439,4.81629545
88,40,261,561.4,29090,13352,26.8,2771.120431,"[22640, 34218.1]",39.8,39.2,40.5,"Jackson County, Kentucky",2.39,59.2,23,32.5,,3.5,43.4,4.3,37.3,12.3,44.8,33.6,32,47.5,32.9,99.69304485,0.044920267,0,0,55.49945907,6.838709677
4320,1623,191.1,519.9,48264,763623,16.8,409.8881254,"(48021.6, 51046.4]",37.9,36.4,39.7,"Jefferson County, Kentucky",0.0241,43.7,15.2,31.3,,10.3,27.5,18.3,60,8.4,69.2,,48.9,33.1,17.9,72.9337703,20.73672052,2.445591413,0.730475557,40.80152485,5.584172261
244,91,186.9,500.6,51227,51961,14.7,38.49040627,"(51046.4, 54545.6]",37.4,35.8,38.1,"Jessamine County, Kentucky",2.65,55.1,15.1,32.6,,9.1,28.9,16.2,58.9,8.8,68,54.9,47.6,32.7,19.1,92.25083453,3.598394532,1.144492132,0.713320617,57.68894714,5.553303608
139,69,246.4,507.4,34271,23175,25.6,129.4498382,"(34218.1, 37413.8]",40.9,40.5,41.6,"Johnson County, Kentucky",2.53,57.1,20.6,32.3,,0,37.3,5.5,38.4,9.1,48.8,36.8,33,51.8,34,97.86723769,0.415417559,0.676659529,0.209850107,56.85666851,5.022573363
788,311,195.8,487,54728,165012,15.5,430.2717378,"(54545.6, 61494.5]",36.4,35.6,37.4,"Kenton County, Kentucky",2.58,46.6,16.9,31.9,,11.1,29.4,18.6,62.5,7.7,70.6,58.1,53,29.6,16.7,90.36237708,4.567901992,1.215898704,1.388283939,45.70992366,6.589773358
87,41,216.8,457.3,27709,15693,33.7,0,"[22640, 34218.1]",40.8,40.3,41,"Knott County, Kentucky",2.57,49.2,17.4,23.4,,2.1,35.1,6.2,36.5,14.6,47.1,33.5,31.8,51,34,97.625,0.81875,0.04375,0.06875,51.18649733,6.41509434
209,85,224.6,560.5,26048,31730,34.9,0,"[22640, 34218.1]",39.2,37.8,40.7,"Knox County, Kentucky",2.5,47.5,20,45.2,33.8,1.1,40.7,5.5,37.8,15.7,40.3,30.2,27.6,55.5,38.7,97.27435631,1.156905278,0.028293879,0.028293879,45.63246972,4.863950374
86,35,192.6,505.2,40312,14241,18,0,"(37413.8, 40362.7]",40.6,39.5,42.7,"Larue County, Kentucky",2.6,49.4,9.6,47.8,38.7,4,43.1,6.7,50.8,9.3,57.7,41.9,35.9,46.8,26.7,92.44469574,3.498480458,0.325111315,1.809315146,51.95195195,5.039267016
345,138,216.7,531.7,34678,60094,24.7,0,"(34218.1, 37413.8]",38.5,37.8,39.4,"Laurel County, Kentucky",2.54,52.9,16.1,42.1,36.1,5.7,37.9,6.8,47,12.4,53.3,40.6,34,43.8,27.7,97.20172047,0.863583873,0.557312848,0.100416729,51.63615956,5.76001128
98,49,269.2,524.8,32835,15745,25.9,1397.268974,"[22640, 34218.1]",40.3,39,41.3,"Lawrence County, Kentucky",2.6,57.2,19.8,39.7,,1.5,41.5,6.2,42.6,7.8,54.3,42.1,38.6,43,26.5,98.15435181,0.151697111,0.568864168,0.037924278,56.87054533,3.753424658
48,25,275.9,528.6,25473,6752,35,0,"[22640, 34218.1]",41.9,39.9,45.1,"Lee County, Kentucky",2.2,44.6,32.8,35.8,,0,42.5,3.4,29,12.2,41.5,30.3,29.2,52.4,37.1,96.95181908,0.941143419,0.505689001,0.014046917,42.14760406,2.731512325
76,36,262.7,558.3,27777,10711,33,0,"[22640, 34218.1]",42,40.6,42.8,"Leslie County, Kentucky",2.59,49.5,23.4,51.5,,0,33.8,5.3,31.7,17,46.5,,32.5,51.5,33.4,98.57233791,0.682004183,0.036373556,0.500136401,48.69879518,3.237555645
156,67,226.5,527.4,28574,23123,30.1,129.7409506,"[22640, 34218.1]",41.6,41,42.8,"Letcher County, Kentucky",2.44,55.2,24.7,28.5,,1,36.1,7.1,38,12.6,47,33.1,30.9,52.3,34.6,98.33974061,0.190106037,0.646360526,0.147860251,52.30400334,5.618408437
81,39,239.3,492.5,30217,13682,34.4,0,"[22640, 34218.1]",40.8,40.5,41,"Lewis County, Kentucky",2.54,55.1,24.3,40.3,,1.7,42.2,5.4,42.2,8.4,49.1,36.9,33.5,47.6,30.9,98.22335025,0.261058738,0.072516316,0.478607687,53.7874558,3.777923784
152,59,199.1,523.1,35368,24463,27.6,81.75612149,"(34218.1, 37413.8]",40.3,39.1,41.9,"Lincoln County, Kentucky",2.48,53.9,14.9,47.3,,0.5,44.5,6.6,47.4,10.5,55.7,41.5,36.1,42.4,25.6,95.78741122,2.68185158,0.322475304,0.248999918,52.04708291,7.499096494
78,30,211.7,578.6,42892,9316,14.1,0,"(42724.4, 45201]",45.9,45.6,46.2,"Livingston County, Kentucky",2.44,61.1,22.7,43.6,31.3,2.5,46.9,4.9,49.8,6.7,67.4,49.7,44,40.9,20.7,97.6900149,0.191611667,0.404513519,0.010645093,59.77522216,1.418067227
175,68,206.8,538,41150,26910,16.9,0,"(40362.7, 42724.4]",40.5,39,41.8,"Logan County, Kentucky",2.44,52.2,20.3,43.8,31.2,4.8,40.3,8.3,49.4,7.7,60.1,45,38.7,39.2,22.1,90.51059551,6.41316897,0.022345536,0.744851216,48.56485741,4.897396103
63,27,202,482.7,43067,8306,15.4,601.9744763,"(42724.4, 45201]",49,45.5,52.2,"Lyon County, Kentucky",2.19,46.9,19.7,59,,1.7,39,10.3,36,7.6,70.1,46.9,41.6,40.9,16.6,91.64484647,6.189002618,0.428469412,0.226136634,49.65944272,2.598366741
409,150,168.9,484.1,41216,65018,17.5,415.2696176,"(40362.7, 42724.4]",42.5,41.2,43.7,"McCracken County, Kentucky",2.33,49,17.2,35.6,,4.6,31.3,13.6,55.2,6.1,65.2,50.3,43.8,37.9,21.1,85.29690558,10.76168053,0.902030333,0.409735812,45.15519372,5.282054823
107,51,265.8,547.8,24265,17878,47,0,"[22640, 34218.1]",38.8,37.2,40.4,"McCreary County, Kentucky",2.56,47.4,19,48.9,,0,40.5,3.2,30.4,19,42.5,24.1,20.1,57.2,39.1,90.75051386,5.988556191,0,0.688850619,51.10721682,1.549958483
65,28,215.1,525.3,42288,9512,16.9,0,"(40362.7, 42724.4]",41.8,40.1,43,"McLean County, Kentucky",0.025,60.1,13.6,40.1,,5.5,39.9,6.1,52.4,8.4,63.9,47.1,41.3,41.9,22.5,97.77894737,0.442105263,0.273684211,0.031578947,57.86113328,7.128810226
423,164,205,523.5,44358,87824,19.7,0,"(42724.4, 45201]",33.9,33.2,34.8,"Madison County, Kentucky",2.49,44.8,5.7,24.8,,9.2,29.5,16.7,56.7,8.6,68.2,55.8,47.8,31.4,17.9,91.85675342,4.451408467,0.912183415,0.407744822,47.19623253,4.761498421
81,31,221.5,554.7,29421,12808,30.2,312.3048095,"[22640, 34218.1]",41,39.9,41.7,"Magoffin County, Kentucky",2.57,52.6,13.1,44,,0.5,37.8,3.9,35.3,12.2,44.6,32.9,29.4,53,35.9,99.84590492,0.084752292,0,0,53.18254604,5.955168953
110,44,193.4,510.2,39089,19365,21.8,0,"(37413.8, 40362.7]",38.8,38,39.6,"Marion County, Kentucky",2.51,49.9,15.9,48.5,33,2.6,44.8,8.1,50.7,9.2,65.5,51.6,46.4,37.3,20.9,88.51752295,8.779226049,0.852056601,1.014353096,49.87153482,7.024889509
221,85,185.3,496.5,45596,31101,13.1,0,"(45201, 48021.6]",44.9,43.7,46.1,"Marshall County, Kentucky",2.43,59,23.5,37.1,31.3,8.1,41,9.3,,7.7,68.2,50.5,46.1,39.7,20.7,98.1206504,0.426541804,0.275808986,0.035277894,57.14965878,4.006754682
71,36,270.4,529.6,27484,12307,40.6,0,"[22640, 34218.1]",38.1,35.6,41.8,"Martin County, Kentucky",2.57,51.4,19.8,52,,0.2,39.5,2.5,23.9,20.6,39.2,28.3,26.6,56.5,39.7,94.34724092,4.72646663,0.00791703,0.316681181,52.68518519,4.36746988
121,53,248.1,578.9,40260,17099,18.6,0,"(37413.8, 40362.7]",41.1,39.3,42.6,"Mason County, Kentucky",2.52,53.3,18.3,31.8,42.3,7.6,38.3,7.5,52.4,6.2,63.6,,43.5,38.7,20.8,89.8993987,6.805041628,0.300647549,0.046253469,51.97446556,5.546875
147,60,225.1,538.4,52377,27924,12.6,0,"(51046.4, 54545.6]",36.7,36.9,36.5,"Meade County, Kentucky",2.73,57.1,20.1,47.6,,3.2,39.8,8.4,,11.5,67.9,48.3,36,35.6,17.3,92.13347996,3.883428414,0.814488968,0.350539556,59.26801589,6.956521739
43,19,229.5,548.3,30828,6358,27.1,0,"[22640, 34218.1]",41.6,40.6,42.8,"Menifee County, Kentucky",2.56,53,14.4,48.9,29.2,7.5,39.1,6.5,42.4,14.7,51.2,,33.6,48.9,31.5,96.51584424,0.409900678,0.252246571,1.844553051,52.61639885,4.84804631
143,57,206.3,536.1,43945,21407,17.6,0,"(42724.4, 45201]",42.6,40.7,44.7,"Mercer County, Kentucky",0.024,56.4,11.9,46.8,37.7,3.6,38.8,10.9,54.4,11.5,66,49.6,44,38,20.6,92.84977978,3.767219567,0.473245244,1.082372786,53.73980054,5.675616678
63,28,218,492.1,30460,9909,25.2,0,"[22640, 34218.1]",43.4,42.2,44,"Metcalfe County, Kentucky",2.51,58.4,17.7,35.2,,2.8,40.9,6.1,50.3,7.4,51.8,36.7,33.9,44.6,26.8,95.13269905,1.281922884,0.330495744,1.852779169,56.45325203,11.46987952
74,33,227.9,511.5,30172,10667,26.2,0,"[22640, 34218.1]",42.7,40.2,44.3,"Monroe County, Kentucky",2.39,55.9,16.3,42.3,,2.2,41.8,8.1,46.2,9.5,55.3,39.6,33.1,48.3,30.3,95.58755225,2.563864375,0.120761728,1.003251277,53.49988746,3.581020591
152,61,205.9,518.9,41139,27608,20.8,470.8780064,"(40362.7, 42724.4]",38.8,36.7,41.1,"Montgomery County, Kentucky",2.61,48.4,21.7,39.1,,4.6,39.1,10,51.1,10.4,59.6,,41.7,39.1,22.5,94.36448633,2.977877572,0.025766555,1.255199323,48.1167057,5.746046657
77,36,242.8,498.8,30872,13275,30.4,0,"[22640, 34218.1]",40.7,39.4,42.9,"Morgan County, Kentucky",2.45,51.9,23.5,40.2,,0.9,36.2,6.6,,9.6,47.3,36.2,32.7,51.8,33.7,94.28805481,3.232052428,0.305332142,0.223413762,56.8843594,6.742424242
190,85,207.1,472,38916,31183,21.6,0,"(37413.8, 40362.7]",41.5,39.5,43.1,"Muhlenberg County, Kentucky",2.6,55.2,20,42.2,,3.4,42.1,5,45.3,10.3,60.5,45.9,42.4,40.3,22.9,92.5899901,5.266856176,0.226771855,0.089431154,56.41736719,5.430404297
252,85,185.4,551.5,54540,45126,12.7,421.043301,"(51046.4, 54545.6]",37.9,36.4,39.5,"Nelson County, Kentucky",2.62,54.7,12.1,50.2,,1.7,42,9.7,58.4,9.8,68.5,54.6,49.6,34.3,19.8,91.66816264,5.244143255,0.298447177,0.955928552,55.86608789,7.048374906
49,23,267.6,552.9,37061,7131,19.4,0,"(34218.1, 37413.8]",501.6,39.9,43.3,"Nicholas County, Kentucky",2.47,54.6,21.9,41.9,,0,40.7,6,51,7.7,55.3,40.2,34.8,42.4,25.4,96.91872792,1.469964664,0,0.098939929,53.15155807,4.939063502
153,65,222.1,533.6,38261,24216,19.7,0,"(37413.8, 40362.7]",40.2,38.3,41.3,"Ohio County, Kentucky",2.7,57.2,12.3,53.5,,3.4,42.8,5.2,47.5,9.6,59.9,,41.7,42.5,24.6,95.76563474,2.356118845,0.062331186,0.249324745,57.92579144,7.169811321
301,85,163.6,519.6,92097,64875,5.5,0,"(61494.5, 125635]",39.6,39.2,39.9,"Oldham County, Kentucky",2.98,57.5,17.4,32.6,42.1,7.9,23,24.1,60.5,4.3,85.1,72.5,64.4,20,8.5,90.34852547,4.2229167,1.365864492,1.521328743,68.27869684,4.704009263
67,21,159.8,514.8,43626,10730,17.4,0,"(42724.4, 45201]",41.7,41.6,41.8,"Owen County, Kentucky",2.59,54.5,17,57.1,,7.5,47,8.3,51.6,8.6,66,51.2,47,38.6,21.4,96.12547848,1.587153394,0.093361964,1.577817197,53.21367936,5.220713073
31,16,263.1,493.7,23047,4461,45.1,0,"[22640, 34218.1]",43,42.6,43.9,"Owsley County, Kentucky",2.56,52.7,33,35.9,29.3,1.8,34.6,8.5,31.8,8.8,35.9,26.6,21.9,59.3,41.4,96.07885615,1.083188908,0.888214905,0.173310225,42.63959391,4.527559055
81,31,188.1,497.1,47023,14408,15.6,0,"(45201, 48021.6]",41.5,40.7,42.2,"Pendleton County, Kentucky",2.67,55.5,10.7,47.6,31.4,10.3,47.9,7.2,56.2,6.4,67,53.8,49.5,36.5,21.2,98.15350696,0.571861651,0,0,56.23599701,5.568862275
192,93,280.8,579.2,31265,27565,27.5,834.3914384,"[22640, 34218.1]",41.4,40.2,41.8,"Perry County, Kentucky",2.47,53.6,23,35.5,33.9,7.6,32.2,7.3,41.3,13.9,48.3,,33.3,48.4,32.1,96.34463821,1.433615064,0.55989444,0,50.8032491,4.955913652
400,182,238.4,518.3,32666,61792,27.4,80.91662351,"[22640, 34218.1]",41.1,40.1,42.3,"Pike County, Kentucky",2.38,54.6,19.5,35.8,,6.3,36.4,6.6,40.6,10.7,53.1,38.2,35.4,49.4,30.6,97.62745531,0.889113094,0.561213229,0.323170539,51.64216812,5.073851204
91,40,292.5,630.4,32783,12269,26.7,0,"[22640, 34218.1]",38.4,38.1,38.9,"Powell County, Kentucky",2.56,45.4,30.1,40.9,26.7,2.4,40.7,6.1,44.5,8.3,52.9,40.7,36.2,46.2,29.8,96.93098739,0.409737286,0.345464771,0.626657026,42.68932243,5.682216766
418,178,219.5,523.2,32767,63782,26,0,"[22640, 34218.1]",42,40.8,43.3,"Pulaski County, Kentucky",2.45,52.1,16,31.7,,5.8,41.2,8.6,50.4,9.1,60.1,34.5,28.8,45,23.8,96.26149132,0.98687829,0.634870747,0.572012257,49.29082171,6.00624025
17,9,274,530.3,37281,2138,23,0,"(34218.1, 37413.8]",46.7,47.3,46.3,"Robertson County, Kentucky",2.31,53,5,54.8,,0,36.1,9.8,44.1,6.7,55.8,43.4,38.6,46.3,32.4,99.0942029,0,0,0,52.25806452,1.204819277
110,47,228.1,524.4,33789,16942,24.1,0,"[22640, 34218.1]",41.8,41.3,42.3,"Rockcastle County, Kentucky",2.51,55.3,9.4,33.8,,3.8,43.2,4.6,44.3,11,55.3,36.7,33.1,46,28.9,97.81607839,0.194782198,0.035414945,0.20658718,53.10376076,4.281183932
125,54,235.2,540.5,37287,23892,23.4,41.85501423,"(34218.1, 37413.8]",32.2,30.9,33,"Rowan County, Kentucky",2.44,41.6,9,16,,4,31,11.1,51.5,6.5,61.2,50,43.6,34.8,20.5,94.90850559,1.702812606,0.465943748,1.016604541,45.80894404,4.886769964
110,52,214.9,471.5,33623,17662,26.3,0,"[22640, 34218.1]",42.9,41,44.2,"Russell County, Kentucky",2.48,49.9,16.1,36.5,,2.5,36.6,6.7,,11.8,50.7,33.2,27.4,49.2,27.9,96.53630653,0.277321863,0.113192597,1.080989303,46.04255319,3.919463087
215,72,179.6,507.3,61989,52420,10.9,0,"(61494.5, 125635]",35.8,35.3,36.4,"Scott County, Kentucky",2.65,55.6,15,35.3,,7.4,30.7,17.2,65.3,6.9,75.4,64,58.1,24.8,13.9,88.59460321,5.185539479,0.878871218,2.670493045,56.81016231,5.258156478
219,69,155.7,486.6,57447,45632,12.8,153.401122,"(54545.6, 61494.5]",38.7,38.3,38.8,"Shelby County, Kentucky",2.67,55.7,26.3,36.9,,3.8,31.8,14.1,60.9,5.7,71.6,56.9,50.9,29.3,14.1,86.71483405,7.243170016,1.117633777,2.765861368,58.37739174,5.768189204
114,46,225.7,563.4,45269,18006,15,0,"(45201, 48021.6]",39.6,37.7,41.8,"Simpson County, Kentucky",2.56,52.4,17.2,38.4,,4.1,42.6,10.2,54.5,7,61.9,49.1,43.3,36.6,20.8,86.00881157,10.35924085,0.192046995,0.994125621,50.15457088,5.726431608
92,30,180.9,530.2,67437,17894,8.8,0,"(61494.5, 125635]",40.5,40.7,40.3,"Spencer County, Kentucky",2.72,64.1,12.8,36.9,47.2,3.1,35.6,12.7,62.6,6.4,78.9,65.3,61.5,25.2,12.3,96.06303692,1.490584286,0.403936963,0.102406554,66.0330321,6.220984215
157,64,205,524.1,34633,25420,26.7,0,"(34218.1, 37413.8]",39.2,37.5,40.7,"Taylor County, Kentucky",2.46,45.6,9.6,39.8,,4.1,40.6,8.1,51.8,9.6,55.7,40,34.6,44.1,25.9,91.81770896,4.009122554,0.920257672,0.204057136,45.73340196,4.008328995
63,25,183.7,453.4,40002,12531,19.3,0,"(37413.8, 40362.7]",36.9,36.1,38.2,"Todd County, Kentucky",2.7,53.7,19.3,44.2,35.1,1.4,41.9,6.3,48.9,8.5,52.5,38.5,31.8,39.6,24.4,85.81922708,8.455764931,0.047908017,4.175982114,52.7479746,6.25698324
94,44,214.9,462.8,44676,14233,15.8,0,"(42724.4, 45201]",45.1,44.2,45.5,"Trigg County, Kentucky",2.35,56.6,15.1,25.2,,15.5,30.1,9.4,48.8,8.4,62.3,42.8,34.5,38.8,18.4,89.8877193,8.792982456,0.540350877,0,52.82673761,4.195088677
53,22,228.4,540.3,46708,8769,16.2,0,"(45201, 48021.6]",41.1,39.8,41.6,"Trimble County, Kentucky",2.46,60.3,22.4,43.1,,0.9,47.2,6.6,51.5,14.6,66.7,51.5,47.7,33.7,17.6,99.0549926,0,0.011385631,0.375725834,57.60992108,5.038961039
77,33,195.5,457.7,44119,15050,18.9,0,"(42724.4, 45201]",37.1,33.7,42.2,"Union County, Kentucky",2.43,47.9,29.8,43.5,24.4,2.3,40.2,6.1,49.7,7.8,60.9,46.4,41.7,38.7,22.5,84.56202933,12.94094332,0.158541419,0.039635355,50.4494786,4.645550528
522,208,192.7,483.8,48925,122851,18.3,32.55976752,"(48021.6, 51046.4]",32.8,31.9,33.8,"Warren County, Kentucky",2.48,47.2,8,29.6,,8.1,30.9,17.2,59.9,7.9,68.2,56,49.6,30.5,17.8,82.10760824,9.374527112,3.065153426,3.034047919,47.69427369,5.172199041
66,27,180.2,463,39983,12063,19.7,0,"(37413.8, 40362.7]",41.5,39.1,42.5,"Washington County, Kentucky",2.56,52.6,14.8,29.2,53.4,2.6,41.6,6.8,57.3,6.1,68.7,53,46.1,33.9,16.6,89.47942905,5.91099916,0.193115029,1.964735516,53.83759733,5.399151562
128,55,202.2,480.4,30619,20464,26.2,0,"[22640, 34218.1]",42,41.2,44.1,"Wayne County, Kentucky",2.57,48.7,16.6,40.3,40.8,2.3,37,4.4,39.9,12.6,50.2,34.4,29.8,51.9,30.3,94.66957153,2.231905108,0.029048656,1.534737352,48.37691045,6.951992754
83,36,213.7,508.3,43024,13170,17.3,0,"(42724.4, 45201]",39.7,38.2,42,"Webster County, Kentucky",2.54,56.5,17.5,41.1,,1.8,42.3,5.3,48.9,7.2,62.7,48.7,45.5,38.6,20.8,92.07905967,4.439619675,0.029946844,1.347607996,56.54123611,4.724137931
