,gender,age,hours,evaluation,salary,status
7693,female,40.4646407626569,65.18035647826429,3,2,ok
7696,female,27.3827998619527,48.3258599535465,5,3,ok
7697,female,57.357332669198506,35.4764241017697,3,4,ok
7698,female,58.642297480255394,47.1026059773986,2,4,ok
7699,male,42.77886402793229,40.5573371362836,3,1,fired
7700,male,52.7662899997085,38.8675220357623,3,5,fired
7701,male,28.6327349580824,47.5953522833325,4,1,promoted
7702,male,55.613828254863606,65.5828664995389,4,5,promoted
7703,male,48.633596636354895,61.6515052007524,5,1,promoted
7704,female,28.6747892852873,35.3593379100769,3,4,fired
7706,male,23.6896070279181,58.725953803822605,5,1,promoted
7707,male,53.8738971296698,36.21167816149929,4,4,fired
7708,male,58.5261940490454,35.1216490795232,3,3,fired
7709,male,57.9632579255849,35.0633964055688,5,4,fired
7710,female,43.3474189881235,39.004541331121104,3,3,ok
7711,female,22.5712233688682,37.524583093698205,3,2,fired
7712,male,29.144835211336602,50.524091740984,3,0,ok
7713,male,55.58837861754001,42.551828519253604,3,5,fired
7714,female,35.4476159159094,61.100417794112396,5,1,promoted
7715,male,51.272402498871095,43.8020262737494,4,2,fired
7716,male,46.637347545474796,39.343764688843606,5,2,promoted
7717,female,53.9548208657652,42.24343474818521,3,4,fired
7718,male,42.2515684645623,39.459709426801,4,5,fired
7720,female,50.2216485980898,35.743444494717394,2,1,fired
7722,male,59.860109584406004,40.7809399539703,2,4,fired
7723,female,45.8023342210799,62.3770663182955,3,4,promoted
7724,female,27.619644328951804,64.01530174142479,3,0,fired
7725,male,22.0053117442876,42.3251540710406,2,4,fired
7727,male,35.214756401255705,56.4297402232426,5,2,promoted
7728,female,57.1864910982549,51.6566368636959,3,3,ok
7729,male,36.2192865647376,78.62071870012879,5,1,promoted
7730,male,42.5670671835542,75.1544814060858,4,0,promoted
7731,male,55.3016362804919,46.130631345756505,5,2,promoted
7732,female,21.7279878258705,39.3634266294984,4,5,fired
7734,female,51.2699180003256,47.83024747782821,3,1,ok
7735,male,33.8048234023154,77.3988065542114,4,4,promoted
7736,male,52.3354425653815,35.227079300734204,5,4,fired
7738,male,20.6759234517813,52.2235970374522,3,3,ok
7740,male,34.196895062923396,64.1952116246552,4,4,promoted
7742,male,49.5182197913527,60.933721475911504,2,3,ok
7743,male,56.9557354785502,39.93219798278471,2,4,fired
7744,female,49.075948279350996,43.857219046111204,5,3,promoted
7745,male,57.8302684985101,41.082857822614706,3,1,fired
7746,male,41.0669046360999,63.9867253541562,2,4,ok
7747,male,52.50553205609321,37.139990158119204,2,3,ok
7748,female,41.3787645846605,35.6173855891948,2,5,fired
7749,female,41.706482376903296,79.09122796325991,2,2,promoted
7752,female,51.9190397206694,36.0158885637881,5,2,promoted
7753,male,44.3492374476045,39.297573163561204,4,4,fired
7754,male,47.474081544205504,71.69193492879809,5,3,promoted
7756,female,44.4855482876301,70.8307508035328,5,5,promoted
7757,female,47.405530530959396,44.082726277537205,3,0,fired
7758,female,58.4829280991107,51.595472140819794,4,3,ok
7759,male,42.9222480859607,71.5044795853139,4,4,promoted
7760,male,58.18016129545871,48.04828686842279,5,2,ok
7761,female,22.1612484753132,63.78592363008221,4,2,promoted
7762,male,53.539088089019096,35.7624002353558,3,1,fired
7763,female,39.7878976911306,35.1156617619855,3,0,fired
7764,male,51.650952594354706,43.4291134314987,3,1,fired
7766,male,33.7879993207753,60.760353213037995,2,0,ok
7768,female,49.4828733522445,35.5473091926425,4,3,ok
7769,male,20.8286046236753,36.8425054987448,2,1,ok
7770,female,58.0440912395716,36.3953268870984,3,5,fired
7771,female,49.75232631899421,47.7886146609325,5,4,promoted
7773,female,20.3900781553239,52.8025069603781,5,2,ok
7774,male,31.5097908861935,47.1644701370817,3,0,ok
7776,male,42.30609868653121,78.22510045430501,5,3,promoted
7777,female,53.825394436717,46.961258556367795,4,0,promoted
7778,male,23.3197382371873,79.4311738140575,2,1,promoted
7779,male,24.613214945420605,40.9399651043883,2,0,fired
7781,male,20.485474942252,35.4766880174085,5,0,fired
7782,female,29.5389211736619,74.66750986712009,5,4,promoted
7783,male,34.030086612328894,43.149112043514606,3,0,fired
7784,male,25.186723368242397,62.8391285635581,5,3,promoted
7785,male,39.8352592624724,36.081339478887294,5,2,fired
7786,female,34.247585479170105,35.151027563831704,4,2,fired
7787,female,40.516209080815294,77.3936829753383,3,2,promoted
7789,male,37.887631999328704,36.468647197973795,5,4,fired
7790,male,44.285992635414,55.4082074976674,2,4,ok
7792,female,56.888145999982996,55.8614545090864,2,5,ok
7793,male,33.759092362597606,67.9164091635674,4,0,promoted
7794,female,34.394657872617195,50.2875871401391,4,5,fired
7795,female,33.5085722338408,35.0200928920297,5,0,fired
7796,female,51.3051578775048,37.216436157119006,4,2,ok
7797,female,45.1159016508609,57.016964675005894,4,5,promoted
7800,male,47.3356336448342,58.5723302040008,5,3,promoted
7801,female,20.5329572875053,78.0354172016941,2,1,promoted
7802,male,56.09180781058971,55.051462692842996,4,3,promoted
7806,male,58.192163575440595,35.63503273128,5,3,fired
7807,female,20.620136326178898,71.6518419202258,3,5,fired
7809,male,42.071497756987796,53.7058742767299,5,4,promoted
7810,male,45.567356497049296,44.1002382843509,5,2,ok
7811,female,49.8043082095683,55.970685656720896,2,4,promoted
7812,female,44.2960805911571,38.5686216958449,5,1,promoted
7814,male,20.015268251299897,41.570563870996104,4,1,promoted
7815,female,34.4136335141957,41.4239412406227,3,1,fired
7816,male,59.862363338470495,52.0807266676606,2,1,ok
7817,male,57.760027367621696,63.8057767318614,4,3,promoted
7818,male,44.7275108098984,39.021242960546495,4,2,fired
7821,female,33.9567049127072,68.10778449377561,5,4,promoted
7822,male,58.9307026099414,38.5426513522209,3,4,ok
7824,male,25.6411551777273,35.0111527994594,4,3,ok
7825,male,45.678861057385795,38.0630818554594,5,1,promoted
7826,male,31.252448074519602,72.0080292816075,3,3,promoted
7827,male,26.4792049396783,35.2528737369902,4,2,promoted
7828,female,32.111855717375896,48.211573426443394,2,2,ok
7829,male,37.3002961464226,60.737304181656704,5,3,promoted
7830,male,48.207788961008205,72.1862634973302,5,1,promoted
7831,female,43.9549679867923,56.61381980146751,2,3,ok
7832,male,34.8113202489913,41.040840725768,4,0,fired
7833,male,27.437516525387803,40.907185646638204,5,2,promoted
7834,male,51.87587180174889,63.0764698740529,2,2,promoted
7835,male,26.1234486941248,69.5504513060951,3,2,promoted
7836,female,22.3828126583248,56.095622266875104,5,5,promoted
7837,male,35.4651325196028,62.821477921462794,5,5,promoted
7838,male,53.1098330859095,35.35224604336089,2,5,fired
7839,male,32.3394027072936,40.738806773463004,3,0,fired
7840,female,20.4590427316725,46.6615344343554,2,0,fired
7841,male,26.0844527091831,45.0138770478996,2,0,ok
7842,female,45.8879547845572,74.0427809695405,3,4,fired
7843,male,24.584826501086397,66.8534812065614,2,1,promoted
7844,male,57.433510785922394,35.465002705105206,3,1,fired
7847,female,30.876232739538,78.9748197554581,3,3,ok
7848,female,35.0597319286317,48.26069115797811,2,4,fired
7849,female,32.4315469153225,58.1637804059793,2,0,ok
7850,female,32.7691642567515,42.5733551662082,2,0,fired
7851,female,31.1448004283011,49.717560738625295,2,4,ok
7853,male,26.785863153636498,35.517926089979504,3,0,ok
7855,male,50.293461363762596,47.847589496687,2,2,fired
7856,male,57.1878486219794,36.056759478789296,5,0,fired
7857,male,35.265917563810895,43.442850257554,5,2,promoted
7859,female,46.0093492921442,36.2004357447254,4,2,fired
7860,male,55.6227313540876,57.099118056742604,4,5,promoted
7861,female,47.9677666071802,35.2366763684522,3,4,fired
7862,female,27.4079879373312,61.73833498442921,3,3,ok
7863,male,40.249548405408895,36.98739218463879,4,3,fired
7864,male,23.1991993170232,39.1957387685919,2,3,ok
7865,female,46.50060655549171,47.450285676129106,3,0,ok
7866,male,54.419387942179995,38.026342407696795,2,4,fired
7867,male,41.2579818069935,49.3884534773752,2,2,promoted
7868,female,55.2762736752629,62.348340966054295,2,0,promoted
7869,male,49.4804401602596,75.99205545482359,2,3,promoted
7871,male,45.8203876577318,36.1172698347952,3,1,fired
7872,male,40.917491391301205,46.1152678296838,3,0,ok
7873,female,20.0463092885911,49.4638408513255,2,4,ok
7874,female,57.514567356556704,54.940530670025204,4,3,promoted
7875,female,41.21353595517579,71.7235916455074,3,4,fired
7876,female,36.220490075647795,35.1011661798699,3,1,fired
7877,male,23.607475236058196,48.4585154916008,5,4,ok
7878,female,25.361636690795397,55.515353368911704,2,0,fired
7879,female,41.300407042726896,54.29694063977329,2,1,ok
7880,male,50.7653046771884,38.606044435319205,2,0,fired
7881,male,47.07918438129129,64.0059936292186,5,2,promoted
7882,female,55.0634424947202,60.4520700217303,3,1,promoted
7883,female,45.5035734921694,36.196791403451,3,3,ok
7884,male,50.0494192913175,76.63287190975319,4,4,promoted
7887,female,22.0094828866422,35.183082383659,2,4,fired
7889,male,36.14703607745471,35.2828643439293,2,3,ok
7891,female,54.9727768171579,35.0037660393907,2,1,ok
7892,female,43.927727760747096,60.923562317076,3,2,promoted
7893,female,38.3749254141003,58.471686892262895,2,5,promoted
7896,male,22.3151946812868,41.8495299344616,2,3,ok
7899,female,52.3691632039845,67.8200477412173,3,2,ok
7900,male,44.151805592700796,50.8616799581361,3,1,promoted
7901,female,51.28060676157471,54.6946830385398,2,5,ok
7903,male,40.7179133035243,47.2727570287733,2,0,fired
7904,male,36.779742203652894,35.0222844745265,3,3,ok
7906,female,31.1388007923961,70.20293974140321,2,0,fired
7907,female,59.2946093529463,35.4823954438939,5,5,fired
7908,female,38.7084204424173,54.271972287989996,3,5,fired
7909,female,55.337281078100204,47.237310733322,5,0,promoted
7910,female,20.984619287774,49.578331826088295,3,3,ok
7911,female,38.8850853778422,51.6454744892009,5,5,fired
7912,male,41.130796186626,38.8838648709608,4,0,fired
7913,female,43.322814526036396,70.572868964599,3,2,promoted
7914,male,25.505712451413302,35.618819764939396,5,4,ok
7915,female,44.4761784654111,62.820495927275495,4,2,promoted
7917,male,23.419978255405997,71.69552820362351,2,4,ok
7918,female,20.4309968836606,68.47260399337699,2,2,promoted
7919,female,45.310919899493506,41.929658483259004,2,0,fired
7920,male,51.8357781413943,36.049434829324795,3,5,fired
7922,male,27.6405241247267,64.2078014763112,4,1,promoted
7923,male,39.5519974455237,39.415725488106105,3,0,fired
7924,female,42.098786262795294,56.246424627463206,3,3,ok
7925,female,36.3148049637675,67.8274186501777,4,3,promoted
7926,female,57.05630106851461,48.1995654791337,4,0,promoted
7928,female,57.8482493665069,37.4102738327197,5,5,fired
7929,female,50.144652742892504,73.3599736744881,5,1,promoted
7931,male,52.790247378870795,36.5954937503759,2,1,fired
7932,male,32.2384241968393,65.5581006939676,4,1,promoted
7933,male,20.3620800934732,66.9941696023975,3,3,promoted
7934,female,25.3031301312149,72.90054489004599,3,3,promoted
7935,female,30.354873016476603,36.3531485615882,3,1,fired
7936,male,44.9919648561627,61.286778498598395,3,0,fired
7937,male,28.4567264746875,51.0602942419234,4,3,promoted
7938,female,23.3517060335726,39.658326356199005,4,0,fired
7939,male,33.178882906213396,61.195271919400604,2,3,promoted
7941,male,41.2414489500225,62.6801152525251,5,3,promoted
7942,female,25.656320350244602,42.284796673301294,2,4,fired
7943,male,46.852870425209396,36.2717223613145,3,0,fired
7944,male,36.0203994531184,57.4549250782393,4,2,promoted
7945,male,30.983439087867698,48.88118361022321,3,5,ok
7947,male,23.5457399953157,57.0937816655203,4,3,promoted
7948,female,22.565305316820698,71.64229085369351,2,2,promoted
7950,male,55.728342551738,40.2525135465839,2,2,fired
7951,male,23.707346431911002,66.9778454644307,3,1,ok
7953,female,58.211751347407706,46.1721673687094,3,2,ok
7956,female,36.980712460354,49.501787344375494,3,3,ok
7957,female,55.310621177777605,68.6604053247539,5,4,promoted
7958,female,52.3413211107254,76.8323114661425,4,3,promoted
7961,female,53.0793558526784,70.08558726954921,2,2,promoted
7962,male,32.964506354183,39.827548219807205,3,4,ok
7963,female,50.340006928890894,78.23438675135101,3,0,promoted
7966,female,57.808878729119904,49.067667399699495,2,4,ok
7967,male,38.3407043293118,41.0532926138886,2,5,fired
7968,male,47.8937383461744,45.648633943448296,3,3,ok
7969,female,30.0283037498593,36.2316187152759,2,4,fired
7970,female,27.649136679246997,53.578702017846496,3,0,ok
7971,male,24.8206832818687,43.586060043617294,5,4,promoted
7974,female,51.9319741055369,68.82478610529779,3,0,ok
7975,male,55.181840211153,77.79328594826642,5,2,promoted
7977,male,48.2674107793719,73.1537859183012,5,1,promoted
7978,female,41.245166296139395,37.0470422334137,5,3,ok
7979,male,20.739686274901,58.8275202688055,4,5,promoted
7982,female,57.75288578122851,47.4808807560463,4,1,promoted
7983,female,50.2031198795885,60.7372377335668,4,2,promoted
7984,male,45.9868708159775,38.6964870487252,5,1,fired
7986,male,36.0492641851306,40.7120009418592,2,3,ok
7988,male,50.1126046106219,35.0352651576286,4,1,fired
7989,female,43.300618492066896,59.41538323697479,3,1,promoted
7990,female,26.1860706564039,70.99339287664151,3,3,ok
7991,female,29.774202108383196,35.125484258096,4,0,fired
7992,male,28.7767747510225,47.84125855055451,2,5,ok
7993,female,43.681106269359596,55.3801992416016,5,2,promoted
7994,female,59.0364446397871,37.461226840501,2,4,ok
7996,female,37.9527996852994,75.7858410604165,4,4,promoted
7997,female,56.0542438365519,56.99268247853271,3,3,ok
7999,male,35.672978404909394,76.5226329301926,5,1,promoted
8000,female,36.5381482988596,36.6621118433676,4,2,fired
8001,female,56.0735881794244,37.9335808423344,5,2,ok
8002,female,52.9293441865593,72.9224564687368,2,4,ok
8004,female,48.4913011919707,44.80620337281079,4,2,promoted
8005,male,27.7297734282911,35.0064257786618,3,1,fired
8006,male,31.6675422899425,53.687525194718596,3,3,promoted
8008,male,50.751608191058,40.698417317477706,2,5,fired
8009,male,49.3919303268194,36.14397156592079,4,3,fired
8010,female,43.890898171812296,61.023366279178894,3,5,ok
8012,female,31.0668085422367,39.4358963572241,3,5,fired
8013,female,52.7137362863868,49.4647885739474,2,0,ok
8014,female,54.595819544047096,52.2088347873209,5,3,promoted
8015,male,25.0716737750918,35.8722043317672,3,5,fired
8017,male,52.0818034559488,79.84906066432791,5,4,promoted
8021,female,46.386655643582294,78.12769904906409,5,2,promoted
8023,female,35.108158858493,41.8933540877181,5,4,promoted
8024,male,40.1612739916891,43.8633931052997,4,4,promoted
8026,male,21.736104618758002,77.3115283706424,4,1,promoted
8027,male,24.032847043126804,40.364252144565896,3,4,ok
8028,male,58.635579831898205,39.094933663592,3,2,fired
8029,male,33.1497187074274,41.5548120979908,4,3,promoted
8030,male,40.2931697666645,60.125863741865,2,3,promoted
8031,female,26.39464488253,41.2439440787082,3,2,fired
8032,female,55.694436691701405,51.9226729011183,3,5,ok
8033,male,42.0113999489695,54.87949248054,2,1,promoted
8034,female,53.809438245371,37.0517590474849,4,1,promoted
8035,female,41.5895941480994,50.7079397025672,4,3,promoted
8036,female,49.5632407907397,35.0431450619006,5,3,promoted
8037,female,55.57865990325811,69.854171272916,4,5,promoted
8038,female,35.9317280724645,59.42200388861179,5,5,ok
8039,female,59.9372284673154,46.091807987146595,2,5,ok
8040,male,50.2362054120749,35.012513571445105,2,3,fired
8041,female,24.5170918852091,55.133723003786294,3,4,fired
8042,male,38.5879455879331,71.39868982912449,5,5,promoted
8043,male,20.1048568729311,40.868737713997504,2,3,ok
8044,male,25.870725009590398,41.2530288368415,3,1,fired
8045,male,38.9590512309223,59.2323634797084,3,2,ok
8046,female,45.56554916314779,62.5633110486717,3,3,ok
8047,female,48.62909574061629,35.3207833209704,5,0,fired
8048,female,59.2006659787148,36.0499410455925,5,2,promoted
8049,female,52.0666640158743,71.25390021572909,3,0,promoted
8050,female,20.596486609429103,57.73145129644529,3,1,fired
8051,female,39.058523401618,78.809996138162,4,2,promoted
8052,female,57.3149537853897,40.4956233253301,4,4,promoted
8053,female,44.029837977141106,36.9274094979194,3,1,ok
8054,female,28.688758462667497,57.7653088584233,2,2,ok
8055,male,53.1217799708247,36.693490568113,2,0,fired
8056,female,49.169416567310705,68.51304172446,4,0,promoted
8059,male,46.703769704327,57.344542926262505,4,2,ok
8060,female,41.514941351488204,37.931349654496,5,3,ok
8061,male,24.770382717251803,43.9012217532656,3,2,ok
8062,male,42.923336960375295,38.8335394375035,5,3,ok
8064,male,26.8358116876334,45.087599573042,2,5,ok
8065,male,33.754852758720496,75.87672470791891,3,4,promoted
8066,male,46.814750991761706,45.4427678830293,2,3,fired
8067,female,48.979681096971,47.7097251959146,2,4,ok
8068,male,51.773821776732795,78.17884826405592,4,3,promoted
8069,female,24.381844773888602,35.097984396307695,4,0,fired
8070,male,29.8870866559446,48.3416017835556,4,2,promoted
8071,female,40.1513521932065,47.372908911299106,2,5,fired
8072,male,25.1649839337915,66.4097509635805,3,0,promoted
8074,female,44.793847613036604,71.8318719368201,2,2,promoted
8075,female,48.7343813385814,45.0455275847519,5,0,ok
